,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
0,0.18230962753295898,0.014738082534763624,0.0,0.0,10.0,"(6,)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 1}",0.668416447944007,0.6657917760279966,0.6611208406304728,0.6651108518086347,0.0030168884245466445,294,0.6647702407002188,0.6656455142231947,0.6692913385826772,0.6665690311686969,0.0019578464660888048
1,0.11459438006083171,0.00737659766327289,0.0,0.0,10.0,"(6,)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 2}",0.7025371828521435,0.6649168853893264,0.6628721541155866,0.676779463243874,0.01823655549178615,28,0.6827133479212254,0.6652078774617067,0.6636045494313211,0.6705085916047512,0.008654853079887033
2,0.09894935290018718,0.007375599048077209,0.0,0.0,10.0,"(6,)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 3}",0.3350831146106737,0.3350831146106737,0.3345008756567426,0.3348891481913652,0.0002744300152253252,1041,0.3347921225382932,0.3347921225382932,0.3350831146106737,0.3348891198957534,0.00013717497843450957
3,0.11979428927103679,0.007364879730125697,0.0,0.0,10.0,"(6,)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 4}",0.6649168853893264,0.6587926509186351,0.3345008756567426,0.5528004667444574,0.15431384341298843,1040,0.6630196936542669,0.6573304157549235,0.3359580052493438,0.5521027048861781,0.1528550301354783
4,0.11458261807759602,0.007350586310568377,0.0,0.0,10.0,"(6,)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 5}",0.6649168853893264,0.6640419947506562,0.6558669001751314,0.661610268378063,0.004075085146418337,810,0.6652078774617067,0.6634573304157549,0.6548556430446194,0.6611736169740271,0.004524282607554366
5,0.17708532015482584,0.014716111127967502,0.0,0.0,10.0,"(6,)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 6}",0.6544181977252843,0.668416447944007,0.6768826619964974,0.6665694282380397,0.0092629852579242,186,0.6568927789934355,0.6656455142231947,0.6732283464566929,0.6652555465577744,0.00667466589284758
6,0.15103689829508463,0.007371427611327791,0.0,0.0,10.0,"(6,)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 7}",0.6666666666666666,0.6649168853893264,0.6672504378283712,0.6662777129521587,0.0009915245231214666,196,0.6652078774617067,0.6660831509846827,0.663167104111986,0.6648193775194585,0.0012217559753039333
7,0.16667755444844565,0.029468290355557984,0.0,0.0,10.0,"(6,)",8,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 8}",0.6649168853893264,0.6290463692038495,0.6654991243432574,0.6531505250875146,0.017049598038855855,970,0.6652078774617067,0.6354485776805252,0.6649168853893264,0.6551911135105194,0.013960586421434247
8,0.19270761807759604,0.029468856019004917,0.0,0.0,10.0,"(6,)",9,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6,), 'km__n_clusters': 9}",0.6649168853893264,0.6649168853893264,0.6628721541155866,0.6642357059509918,0.0009637548824163344,670,0.6652078774617067,0.6652078774617067,0.6675415573053368,0.6659857707429168,0.0011001072283661313
9,0.08853681882222493,0.007373226038761799,0.0,0.0,10.0,"(6, 6)",1,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 1}",0.6605424321959755,0.6649168853893264,0.6646234676007006,0.6633605600933489,0.0019967491451676304,773,0.6643326039387308,0.6652078774617067,0.663167104111986,0.6642358618374745,0.0008359458682032893
10,0.08334517478942871,0.007337260935431379,0.0,0.0,10.0,"(6, 6)",2,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 2}",0.6649168853893264,0.6649168853893264,0.6654991243432574,0.6651108518086347,0.00027443001522529904,294,0.6652078774617067,0.6652078774617067,0.6649168853893264,0.6651108801042466,0.00013717497843445726
11,0.10937539736429851,0.022096300240365744,0.0,0.0,10.0,"(6, 6)",3,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 3}",0.6649168853893264,0.6649168853893264,0.6672504378283712,0.6656942823803967,0.0010998866136530372,238,0.6652078774617067,0.6652078774617067,0.6649168853893264,0.6651108801042466,0.00013717497843445726
12,0.11982138951619466,0.014752187747884544,0.0,0.0,10.0,"(6, 6)",4,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 4}",0.6649168853893264,0.6649168853893264,0.6637478108581436,0.6645274212368728,0.0005510265832024392,581,0.6660831509846827,0.6643326039387308,0.6627296587926509,0.6643818045720215,0.001369499421258681
13,0.16145539283752441,0.04479910891054153,0.0,0.0,10.0,"(6, 6)",5,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 5}",0.6649168853893264,0.6570428696412949,0.6646234676007006,0.6621936989498249,0.003644951805813266,790,0.6652078774617067,0.6634573304157549,0.6671041119860017,0.6652564399544878,0.0014891883006192177
14,0.1458433469136556,0.007378508590031847,0.0,0.0,10.0,"(6, 6)",6,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 6}",0.6649168853893264,0.6649168853893264,0.6654991243432574,0.6651108518086347,0.00027443001522529904,294,0.6652078774617067,0.6660831509846827,0.6649168853893264,0.6654026379452386,0.0004956427437763133
15,0.14583357175191244,0.01473006532957403,0.0,0.0,10.0,"(6, 6)",7,"{'NN__alpha': 10.0, 'NN__hidden_layer_sizes': (6, 6), 'km__n_clusters': 7}",0.6649168853893264,0.6649168853893264,0.6654991243432574,0.6651108518086347,0.00027443001522529904,294,0.6652078774617067,0.6652078774617067,0.6649168853893264,0.6651108801042466,0.00013717497843445726
